"","artist","title","price","classification","url"
"1887","Guido Borelli","pomeriggio a Bellagio anzi a Vernazza","$9,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/vernazza-di-pomeriggio-guido-borelli.jpg"
"1888","Guido Borelli","Bellagio A Colori","$16,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/bellagio-a-colori-guido-borelli.jpg"
"1889","Linda Woods","August- Abstract Art By Linda Woods.","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/august-abstract-art-by-linda-woods-linda-woods.jpg"
"1890","Debbie DeWitt","Vintage Travel Rome","$25","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/vintage-travel-rome-debbie-dewitt.jpg"
"1891","Linda Woods","Superheroes- Inspirational Art By Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/superheroes-inspirational-art-by-linda-woods-linda-woods.jpg"
"1892","Yuriy Shevchuk","1939 Tatra T87","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1939-tatra-t87-yuriy-shevchuk.jpg"
"1893","Ylli Haruni","Flying Kites Over Gratwick Park","$850","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/flying-kites-over-gratwick-park-ylli-haruni.jpg"
"1894","Linda Woods","Watercolor Garden Flowers- Art By Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/watercolor-garden-flowers-art-by-linda-woods-linda-woods.jpg"
"1895","Paul Lovering","Old Man - Neil Young","$52","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/old-man-paul-lovering.jpg"
"1896","Suzann's Art","Sophia Loren Painting","$19","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-sophia-loren-painting-suzanns-art.jpg"
"1897","Suzann's Art","Sophia Loren Painting","$19","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sophia-loren-painting-suzanns-art.jpg"
"1898","Suzann's Art","President Donald Trump Painting","$19","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/president-donald-trump-painting-suzanns-art.jpg"
"1899","Suzann's Art","Winston Churchill Portrait","$120","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/winston-churchill-portrait-suzanns-art.jpg"
"1900","Suzann's Art","Sophia Loren Portrait","$120","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sophia-loren-portrait-suzanns-art.jpg"
"1901","Suzann's Art","President Donald Trump","$19","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/president-donald-trump-suzanns-art.jpg"
"1902","Suzann's Art","Prince Rogers Nelson","$130","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/prince-rogers-nelson-suzanns-art.jpg"
"1903","Suzann's Art","Gay Love","$110","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/gay-love-suzanns-art.jpg"
"1904","Suzann's Art","Tommy Lee Jones Portrait Watercolor","$140","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/tommy-lee-jones-portrait-watercolor-suzanns-art.jpg"
"1905","Linda Woods","Under The Canopy 2- Abstract Art By Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/under-the-canopy-2-abstract-art-by-linda-woods-linda-woods.jpg"
"1906","Linda Woods","Love Is Good- Art By Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/love-is-good-art-by-linda-woods-linda-woods.jpg"
"1907","Paul Lovering","God Is Great","$42","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/god-is-great-paul-lovering.jpg"
"1908","Linda Woods","Colorful Ride- Bike Art By Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/colorful-ride-bike-art-by-linda-woods-linda-woods.jpg"
"1909","Yuriy Shevchuk","1984 Ferrari Testarossa","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1984-ferrari-testarossa-yuriy-shevchuk.jpg"
"1910","Olga Shvartsur","Daisies Flowers","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/watercolor-daisies-olga-shvartsur.jpg"
"1911","Olga Shvartsur","Clover Watercolor","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/clover-watercolor-olga-shvartsur.jpg"
"1912","Olga Shvartsur","Four Leaf Clover Watercolor","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/four-leaf-clover-watercolor-olga-shvartsur.jpg"
"1913","Paul Meijering","George Strait","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/george-strait-paul-meijering.jpg"
"1914","Suzann's Art","Frank Sinatra Young Watercolor","$110","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/frank-sinatra-young-watercolor-suzanns-art.jpg"
"1915","Suzann's Art","Freddie Mercury Portrait","$110","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/3-freddie-mercury-portrait-suzanns-art.jpg"
"1916","Guido Borelli","Troppi Per Contarli","$7,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/troppi-per-contarli-guido-borelli.jpg"
"1917","Guido Borelli","Riflessi Bianchi","$6,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/riflessi-bianchi-guido-borelli.jpg"
"1918","Guido Borelli","Riflessi Pallidi","$6,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/riflessi-pallidi-guido-borelli.jpg"
"1919","Diego Fernandez","380","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/380-diego-fernandez.jpg"
"1920","Yuriy Shevchuk","1992 Monaco Gp Start","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1992-monaco-gp-start-yuriy-shevchuk.jpg"
"1921","Ylli Haruni","Caedyn","$2,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-caedyn-ylli-haruni.jpg"
"1922","Ylli Haruni","Creek In Tonawanda","$450","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/creek-in-tonawanda-ylli-haruni.jpg"
"1923","Ylli Haruni","Winter At Niagara River","$450","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/winter-at-niagara-river-ylli-haruni.jpg"
"1924","Ylli Haruni","Boathouses By Icy Creek","$450","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/boatfouses-by-icy-creek-ylli-haruni.jpg"
"1925","Ylli Haruni","Winter Sunset","$450","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/winter-sunset-ylli-haruni.jpg"
"1926","Ylli Haruni","Boathouses Along Frozen Canal","$650","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/boathouses-along-frozen-canal-ylli-haruni.jpg"
"1927","Ylli Haruni","Winter Scene In Tonawanda","$650","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/winter-scene-in-tonawanda-ylli-haruni.jpg"
"1928","Ylli Haruni","Sunset At Snow-covered Niawanda Park","$650","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sunset-at-snow-covered-niawanda-park-ylli-haruni.jpg"
"1929","Ylli Haruni","Bridge At Ellicott Creek Park","$650","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/bridge-at-ellicott-creek-park-ylli-haruni.jpg"
"1930","Cody DeLong","Fife And Ice","$32","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/fife-and-ice-cody-delong.jpg"
"1931","Cody DeLong","38 Fat Fender Ford","$32","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/38-fat-fender-ford-cody-delong.jpg"
"1932","Linda Woods","Crashing Waves- Minimal Art By Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/crashing-waves-minimal-art-by-linda-woods-linda-woods.jpg"
"1933","Guido Borelli","La Bella Strada","$5,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/la-bella-strada-guido-borelli.jpg"
"1934","Sharon Cummings","Colorful Cow Art - Mootown - By Sharon Cummings","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/colorful-cow-art-mootown-by-sharon-cummings-sharon-cummings.jpg"
"1935","Chuck Pinson","Old Country Farm","$3,800","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/old-country-farm-chuck-pinson.jpg"
"1936","Johnathan Harris","The River Runs","$36","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-river-runs-johnathan-harris.jpg"
"1937","Jerry LoFaro","Gone With The Wind","$24","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/gone-with-the-wind-jerry-lofaro.jpg"
"1938","Marion Rose","Blue Cow II","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/blue-cow-ii-marion-rose.jpg"
"1939","Steve Henderson","Serenity","$3,200","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/serenity-steve-henderson.jpg"
"1940","Tamara Phillips","Orca","$175","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/orca-tamara-phillips.jpg"
"1941","Linda Woods","Violet Groove- Art By Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/violet-groove-art-by-linda-woods-linda-woods.jpg"
"1942","Paul Lovering","Tom Waits Art","$44","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/tom-waits-paul-lovering.jpg"
"1943","Linda Woods","Violet Rhapsody- Art By Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/violet-rhapsody-art-by-linda-woods-linda-woods.jpg"
"1944","David Palmer","Horses #2","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/horses-2-david-palmer.jpg"
"1945","Sassan Filsoof","Interstellar","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/interstellar-sassan-filsoof.jpg"
"1946","Olga Shvartsur","Watercolor Dolphin Painting - Facing Right","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/watercolor-dolphin-painting-olga-shvartsur.jpg"
"1947","Debbie DeWitt","Paris Ooh La La 1","$25","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-paris-ooh-la-la-1-debbie-dewitt.jpg"
"1948","Debbie DeWitt","Paris Ooh La La 2","$25","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-paris-ooh-la-la-2-debbie-dewitt.jpg"
"1949","Linda Woods","Double Rhapsody- Art By Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/double-rhapsody-art-by-linda-woods-linda-woods.jpg"
"1950","Ylli Haruni","365 Days With This Clown","$400","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/365-days-with-this-clown-ylli-haruni.jpg"
"1951","Linda Woods","Beach Blanket- Colorful Abstract Painting","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/beach-blanket-colorful-abstract-painting-linda-woods.jpg"
"1952","Guido Borelli","Un Giardino","$23,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/un-giardino-guido-borelli.jpg"
"1953","Tamara Phillips","Beneath Magic","$94","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/beneath-magic-tamara-phillips.jpg"
"1954","Juan Bosco","Saddle Billed Stork","$75","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/saddle-billed-stork-juan-bosco.jpg"
"1955","Juan Bosco","Black Necked Crane","$75","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/black-necked-crane-juan-bosco.jpg"
"1956","Olga Shvartsur","Seattle Skyline Watercolor","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/seattle-skyline-watercolor-olga-shvartsur.jpg"
"1957","Shadia Derbyshire","Summer Tulip I","$7","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/summer-tulip-i-shadia-derbyshire.jpg"
"1958","Johnathan Harris","Wish You Were Here","$800","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/wish-you-were-here-johnathan-harris.jpg"
"1959","Johnathan Harris","Free Falling","$950","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/free-falling-johnathan-harris.jpg"
"1960","Anna Rose Bain","Gerber Daisy Study","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/gerber-daisy-study-anna-rose-bain.jpg"
"1961","Paul Meijering","Bugatti Veyron 'beetgatti' 1945 Painting","$2,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/bugatti-veyron-1945-painting-paul-meijering.jpg"
"1962","Paul Meijering","Liverpool Painting","$2,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/liverpool-painting-paul-meijering.jpg"
"1963","Amy Hamilton","Sharks - Landscape Format","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sharks-landscape-format-amy-hamilton.jpg"
"1964","Beverly Brown","Observing Seurat","$30","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/observing-seurat-beverly-brown.jpg"
"1965","Paul Meijering","Ferrari 250 Gt California Spyder 1957 Painting","$2,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/ferrari-250-gt-california-spyder-painting-paul-meijering.jpg"
"1966","Guido Borelli","Cappotto Per Otto","$30,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/cappotto-per-otto-guido-borelli.jpg"
"1967","Olga Shvartsur","Cotton Candy Unicorn","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/cotton-candy-unicorn-olga-shvartsur.jpg"
"1968","Paul Lovering","Past And Present","$36","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-past-and-present-paul-lovering.jpg"
"1969","Lucie Bilodeau","In The Wild","$35","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/in-the-wild-lucie-bilodeau.jpg"
"1970","Simon Kregar","Through Junos Lens","$900","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/through-junos-lens-simon-kregar.jpg"
"1971","Yuriy Shevchuk","1954 Le Mans 24 Jaguar D Type Short Nose Stirling Moss Peter Walker","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1954-le-mans-24-jaguar-d-type-short-nose-stirling-moss-peter-walker-yuriy-shevchuk.jpg"
"1972","Paul Lovering","Marilyn Monroe","$3,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/marilyn-monroe-paul-lovering.jpg"
"1973","Anna Rose Bain","Winter Gaze","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/winter-gaze-anna-rose-bain.jpg"
"1974","Naxart Studio","Martin Luther King Jr Watercolor","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/martin-luther-king-jr-watercolor-irina-march.jpg"
"1975","Linda Woods","Tranquility- Abstract Painting","$90","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/deep-blue-abstract-painting-linda-woods.jpg"
"1976","Suzann's Art","Paul Anka Young Portrait","$90","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/paul-anka-young-portrait-suzanns-art.jpg"
"1977","Suzann's Art","Marilyn Monroe Portrait","$140","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/2-marilyn-monroe-portrait-suzanns-art.jpg"
"1978","Suzann's Art","Sophia Loren Nude","$110","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sophia-loren-nude-suzanns-art.jpg"
"1979","Suzann's Art","Prince Rogers Nelson Portrait","$19","Print","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/4-prince-rogers-nelson-portrait-suzanns-art.jpg"
"1980","Suzann's Art","President Donald Trump Portrait","$110","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/3-president-donald-trump-portrait-suzanns-art.jpg"
"1981","Olga Shvartsur","Shy Guy Watercolor","$60","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/shy-guy-watercolor-olga-shvartsur.jpg"
"1982","Marion Rose","Spirit Of The Prairie","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/spirit-of-the-prairie-bison-marion-rose.jpg"
"1983","Paul Meijering","Bayern Munchen Painting","$2,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/bayern-munchen-painting-paul-meijering.jpg"
"1984","Paul Lovering","Martin Luther King Jr- I Have A Dream","$46","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/martin-luther-king-jr-i-have-a-dream-paul-lovering.jpg"
"1985","Beverly Brown Prints","Grand Central Terminal Light","$30","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/grand-central-terminal-light-beverly-brown-prints.jpg"
"1986","Marion Rose","Stepping Out - Longhorn","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/stepping-out-longhorn-marion-rose.jpg"
"1987","Lucie Bilodeau","Under A Painted Sky","$3,800","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/under-a-painted-sky-lucie-bilodeau.jpg"
"1988","Tamara Phillips","Red Octo","$94","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/red-octo-tamara-phillips.jpg"
"1989","Paul Lovering","Shelley Duvall","$44","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/shelley-duvall-paul-lovering.jpg"
"1990","Linda Woods","Beach Glass 2","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/beach-glass-2-linda-woods.jpg"
"1991","Linda Woods","Beach Glass- Abstract Art By Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/beach-glass-abstract-art-by-linda-woods-linda-woods.jpg"
"1992","Olga Shvartsur","Pomeranian Watercolor","$175","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/pomeranian-watercolor-olga-shvartsur.jpg"
"1993","Guido Borelli","Il Pavone","$25,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/il-pavone-guido-borelli.jpg"
"1994","Diego Fernandez","434","$950","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/434-diego-fernandez.jpg"
"1995","Anna Rose Bain","Let Peace Begin With Me","$3,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/let-peace-begin-with-me-anna-rose-bain.jpg"
"1996","Lucie Bilodeau","Beach Time Serenade","$35","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/beach-time-serenade-lucie-bilodeau.jpg"
"1997","Lucie Bilodeau","First Christmas","$30","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/first-christmas-lucie-bilodeau.jpg"
"1998","Beverly Brown","Green Interior With Cherry Blossoms","$1,200","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/green-interior-with-cherry-blossoms-beverly-brown.jpg"
"1999","Simon Kregar","Fear Of The Darkness","$35","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/fear-of-the-darkness-simon-kregar.jpg"
"2000","Lucie Bilodeau","A Little Shy","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/a-little-shy-lucie-bilodeau.jpg"
"2001","Amy Hamilton","Moose // Squared Format","$85","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/moose-squared-format-amy-hamilton.jpg"
"2002","Juan Bosco","Rhino And Baboons","$5,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/rhino-and-baboons-juan-bosco.jpg"
"2003","Guido Borelli","Blu Di Grecia","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/blu-di-grecia-guido-borelli.jpg"
"2004","Yuriy Shevchuk","1986 Rallye Monte-carlo  Lancia Delta S4 Lancia Martini  Toivonen Cresto Winner","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1986-rallye-monte-carlo-lancia-delta-s4-lancia-martini-toivonen-cresto-winner-yuriy-shevchuk.jpg"
"2005","War Is Hell Store","They've Got The Guts","$364","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/theyve-got-the-guts-war-is-hell-store.jpg"
"2006","Sean ODaniels","Rickey's Adventure","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/rickeys-adventure-sean-odaniels.jpg"
"2007","Linda Woods","A New Start- Art By Linda Woods","$850","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/a-new-start-art-by-linda-woods-linda-woods.jpg"
"2008","Ylli Haruni","Winter In Tonawanda Park","$980","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/winter-in-tonawanda-park-ylli-haruni.jpg"
"2009","Ylli Haruni","Snow At Horseshoe Falls","$2,600","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/snow-at-horseshoe-falls-ylli-haruni.jpg"
"2010","Ylli Haruni","Winter At Goat Island","$980","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/winter-at-goat-island-ylli-haruni.jpg"
"2011","Ylli Haruni","Snow At Fishermans Park","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/snow-at-fishermans-park-ylli-haruni.jpg"
"2012","Michael Humphries","The Colors Of Light","$35","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-colors-of-light-michael-humphries.jpg"
"2013","Lucie Bilodeau","By The Sea","$1,400","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/by-the-sea-lucie-bilodeau.jpg"
"2014","Ylli Haruni","Troubled Aegean Sea Greece","$22","Print","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/troubled-aegean-sea-greece-ylli-haruni.jpg"
"2015","Guido Borelli","Un Pistola","$12,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/pistola-guido-borelli.jpg"
"2016","Anna Rose Bain","Strength And Stormclouds","$7,900","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/strength-and-stormclouds-anna-rose-bain.jpg"
"2017","Guido Borelli","Tappo Alessandria","$10,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/tappo-alessandria-guido-borelli.jpg"
"2018","Chuck Pinson","Woodland Oasis","$1,600","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/woodland-oasis-chuck-pinson.jpg"
"2019","Chuck Pinson","Strength Along The Journey","$4,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/strength-along-the-journey-chuck-pinson.jpg"
"2020","Chuck Pinson","Autumn Bridge","$1,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/autumn-bridge-chuck-pinson.jpg"
"2021","Suzann's Art","President Donald Trump Portrait","$100","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-president-donald-trump-portrait-suzanns-art.jpg"
"2022","Paul Meijering","Tiger Woods","$2,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/3-tiger-woods-paul-meijering.jpg"
"2023","Debbie DeWitt","Paris Ride 2","$25","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/paris-ride-2-debbie-dewitt.jpg"
"2024","Suzann's Art","Theodore Roosevelt Watercolor Portrait","$110","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/theodore-roosevelt-watercolor-portrait-suzanns-art.jpg"
"2025","Suzann's Art","Roger Moore Portrait 007 James Bond","$110","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/roger-moore-portrait-007-james-bond-suzanns-art.jpg"
"2026","Yuriy Shevchuk","1969 Le Mans 24 Ferrari 312p Pedro Rodriguez  David Piper","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1969-le-mans-24-ferrari-312p-pedro-rodriguez-david-piper-yuriy-shevchuk.jpg"
"2027","Debbie DeWitt","Maryland Blue Crab","$25","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/maryland-blue-crab-debbie-dewitt.jpg"
"2028","Suzann's Art","Before The Race","$130","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/before-the-race-suzanns-art.jpg"
"2029","Suzann's Art","Elvis Presley Portrait","$19","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-elvis-presley-portrait-suzanns-art.jpg"
"2030","Suzann's Art","Theodore Roosevelt Portrait Watercolor","$19","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/theodore-roosevelt-portrait-watercolor-suzanns-art.jpg"
"2031","Suzann's Art","Robbie Williams Portrait","$130","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/robbie-williams-portrait-suzanns-art.jpg"
"2032","Suzann's Art","Freddie Mercury Portrait","$110","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/2-freddie-mercury-portrait-suzanns-art.jpg"
"2033","Yuriy Shevchuk","Prague Winter Charles Bridge 3","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/prague-winter-charles-bridge-3-yuriy-shevchuk.jpg"
"2034","Jerry LoFaro","The Fairy Rebel","$24","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-fairy-rebel-jerry-lofaro.jpg"
"2035","Steve Henderson","Sunrise On The Columbia","$2,800","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sunrise-on-the-columbia-steve-henderson.jpg"
"2036","Steve Henderson","Kymberlynn","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/kymberlynn-steve-henderson.jpg"
"2037","Steve Henderson","Hailey","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/hailey-steve-henderson.jpg"
"2038","Guido Borelli","La Casa Blu Oltremare","$10,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/la-casa-blu-oltremare-guido-borelli.jpg"
